Arc Center Distance,Diameter,Width,Pitch,Blade Count,Thickness,Rotational Speed,Efficiency
1.25,3,1.5,45,4,0.05,1000,0.00
1.25,3,1.5,45,4,0.05,1500,0.00
1.25,3,1.5,45,4,0.05,2000,0.00
1.25,3,1.5,45,4,0.05,2500,0.00
1.25,3,1.5,60,4,0.05,500,0.00
1.25,3,1.5,60,4,0.05,1000,0.00
1.25,3,1.5,60,4,0.05,1500,0.00
1.25,3,1.5,60,4,0.05,2000,0.00
1.25,3,1.5,60,4,0.05,2500,0.00
1.25,5,0.25,30,4,0.05,500,0.04
1.25,5,0.25,30,4,0.05,1000,0.04
1.25,5,0.25,30,4,0.05,1500,0.05
1.25,5,0.25,30,4,0.05,2000,0.05
1.25,5,0.25,30,4,0.05,2500,0.05
1.25,5,0.25,45,4,0.05,500,0.01
1.25,5,0.25,45,4,0.05,1000,0.02
1.25,5,0.25,45,4,0.05,1500,0.02
1.25,5,0.25,45,4,0.05,2000,0.01
1.25,5,0.25,45,4,0.05,2500,0.01
1.25,5,0.25,60,4,0.05,500,0.01
1.25,5,0.25,60,4,0.05,1000,0.01
1.25,5,0.25,60,4,0.05,1500,0.01
1.25,5,0.25,60,4,0.05,2000,0.01
1.25,5,0.25,60,4,0.05,2500,0.01
1.25,5,0.75,30,4,0.05,500,0.03
1.25,5,0.75,30,4,0.05,1000,0.04
1.25,5,0.75,30,4,0.05,1500,0.04
1.25,5,0.75,30,4,0.05,2000,0.04
1.25,5,0.75,30,4,0.05,2500,0.04
1.25,5,0.75,45,4,0.05,500,0.04
1.25,5,0.75,45,4,0.05,1000,0.04
1.25,5,0.75,45,4,0.05,1500,0.04
1.25,5,0.75,45,4,0.05,2000,0.04
1.25,5,0.75,45,4,0.05,2500,0.04
1.25,5,0.75,60,4,0.05,500,0.02
1.25,5,0.75,60,4,0.05,1000,0.02
1.25,5,0.75,60,4,0.05,1500,0.02
1.25,5,0.75,60,4,0.05,2000,0.02
1.25,5,0.75,60,4,0.05,2500,0.03
1.25,5,1.25,30,4,0.05,500,0.06
1.25,5,1.25,30,4,0.05,1000,0.06
1.25,5,1.25,30,4,0.05,1500,0.07
1.25,5,1.25,30,4,0.05,2000,0.06
1.25,5,1.25,30,4,0.05,2500,0.06
1.25,5,1.25,45,4,0.05,500,0.02
1.25,5,1.25,45,4,0.05,1000,0.02
1.25,5,1.25,45,4,0.05,1500,0.02
1.25,5,1.25,45,4,0.05,2000,0.02
1.25,5,1.25,45,4,0.05,2500,0.02
1.25,5,1.25,60,4,0.05,500,0.01
1.25,5,1.25,60,4,0.05,1000,0.01
1.25,5,1.25,60,4,0.05,1500,0.02
1.25,5,1.25,60,4,0.05,2000,0.02
1.25,5,1.25,60,4,0.05,2500,0.02
1.25,5,1.5,30,4,0.05,500,0.07
1.25,5,1.5,30,4,0.05,1000,0.08
1.25,5,1.5,30,4,0.05,1500,0.08
1.25,5,1.5,30,4,0.05,2000,0.05
1.25,5,1.5,30,4,0.05,2500,0.08
1.25,5,1.5,45,4,0.05,500,0.00
1.25,5,1.5,45,4,0.05,1000,0.00
1.25,5,1.5,45,4,0.05,1500,0.00
1.25,5,1.5,45,4,0.05,2000,0.00
1.25,5,1.5,45,4,0.05,2500,0.01
1.25,5,1.5,60,4,0.05,500,0.00
1.25,5,1.5,60,4,0.05,1000,0.00
1.25,5,1.5,60,4,0.05,1500,0.00
1.25,5,1.5,60,4,0.05,2000,0.00
1.25,5,1.5,60,4,0.05,2500,0.00
1.25,7,0.25,30,4,0.05,500,0.18
1.25,7,0.25,30,4,0.05,1000,0.18
1.25,7,0.25,30,4,0.05,1500,0.18
1.25,7,0.25,30,4,0.05,2000,0.17
1.25,7,0.25,30,4,0.05,2500,0.16
1.25,7,0.25,45,4,0.05,500,0.22
1.25,7,0.25,45,4,0.05,1000,0.23
1.25,7,0.25,45,4,0.05,1500,0.24
1.25,7,0.25,45,4,0.05,2000,0.25
1.25,7,0.25,45,4,0.05,2500,0.26
1.25,7,0.25,60,4,0.05,500,0.16
1.25,7,0.25,60,4,0.05,1000,0.18
1.25,7,0.25,60,4,0.05,1500,0.18
1.25,7,0.25,60,4,0.05,2000,0.20
1.25,7,0.25,60,4,0.05,2500,0.21
1.25,7,0.75,30,4,0.05,500,0.09
1.25,7,0.75,30,4,0.05,1000,0.18
1.25,7,0.75,30,4,0.05,1500,0.18
1.25,7,0.75,30,4,0.05,2000,0.21
1.25,7,0.75,30,4,0.05,2500,0.21
1.25,7,0.75,45,4,0.05,500,0.17
1.25,7,0.75,45,4,0.05,1000,0.18
1.25,7,0.75,45,4,0.05,1500,0.18
1.25,7,0.75,45,4,0.05,2000,0.18
1.25,7,0.75,45,4,0.05,2500,0.20
1.25,7,0.75,60,4,0.05,500,0.03
1.25,7,0.75,60,4,0.05,1000,0.08
1.25,7,0.75,60,4,0.05,1500,0.08
1.25,7,0.75,60,4,0.05,2000,0.13
1.25,7,0.75,60,4,0.05,2500,0.04
1.25,7,1.25,30,4,0.05,500,0.23
1.25,7,1.25,30,4,0.05,1000,0.24
1.25,7,1.25,30,4,0.05,1500,0.25
1.25,7,1.25,30,4,0.05,2000,0.24
1.25,7,1.25,30,4,0.05,2500,0.30
1.25,7,1.25,45,4,0.05,500,0.16
1.25,7,1.25,45,4,0.05,1000,0.17
1.25,7,1.25,45,4,0.05,1500,0.18
1.25,7,1.25,45,4,0.05,2000,0.19
1.25,7,1.25,45,4,0.05,2500,0.20
1.25,7,1.25,60,4,0.05,500,0.06
1.25,7,1.25,60,4,0.05,1000,0.07
1.25,7,1.25,60,4,0.05,1500,0.06
1.25,7,1.25,60,4,0.05,2000,0.06
1.25,7,1.25,60,4,0.05,2500,0.07
1.25,7,1.5,30,4,0.05,500,0.22
1.25,7,1.5,30,4,0.05,1000,0.22
1.25,7,1.5,30,4,0.05,1500,0.22
1.25,7,1.5,30,4,0.05,2000,0.22
1.25,7,1.5,30,4,0.05,2500,0.25
1.25,7,1.5,45,4,0.05,500,0.18
1.25,7,1.5,45,4,0.05,1000,0.18
1.25,7,1.5,45,4,0.05,1500,0.18
1.25,7,1.5,45,4,0.05,2000,0.18
1.25,7,1.5,45,4,0.05,2500,0.19
1.25,7,1.5,60,4,0.05,500,0.00
1.25,7,1.5,60,4,0.05,1000,0.00
1.25,7,1.5,60,4,0.05,1500,0.00
1.25,7,1.5,60,4,0.05,2000,0.00
1.25,7,1.5,60,4,0.05,2500,0.00
1.25,9,0.25,30,4,0.05,500,0.16
1.25,9,0.25,30,4,0.05,1000,0.19
1.25,9,0.25,30,4,0.05,1500,0.14
1.25,9,0.25,30,4,0.05,2000,0.10
1.25,9,0.25,30,4,0.05,2500,0.05
1.25,9,0.25,45,4,0.05,500,0.21
1.25,9,0.25,45,4,0.05,1000,0.21
1.25,9,0.25,45,4,0.05,1500,0.21
1.25,9,0.25,45,4,0.05,2000,0.25
1.25,9,0.25,45,4,0.05,2500,0.20
1.25,9,0.25,60,4,0.05,500,0.28
1.25,9,0.25,60,4,0.05,1000,0.28
1.25,9,0.25,60,4,0.05,1500,0.29
1.25,9,0.25,60,4,0.05,2000,0.32
1.25,9,0.25,60,4,0.05,2500,0.28
1.25,9,0.75,30,4,0.05,500,0.22
1.25,9,0.75,30,4,0.05,1000,0.23
1.25,9,0.75,30,4,0.05,1500,0.24
1.25,9,0.75,30,4,0.05,2000,0.22
1.25,9,0.75,30,4,0.05,2500,0.21
1.25,9,0.75,45,4,0.05,500,0.31
1.25,9,0.75,45,4,0.05,1000,0.35
1.25,9,0.75,45,4,0.05,1500,0.37
1.25,9,0.75,45,4,0.05,2000,0.36
1.25,9,0.75,45,4,0.05,2500,0.39
1.25,9,0.75,60,4,0.05,500,0.18
1.25,9,0.75,60,4,0.05,1000,0.19
1.25,9,0.75,60,4,0.05,1500,0.20
1.25,9,0.75,60,4,0.05,2000,0.21
1.25,9,0.75,60,4,0.05,2500,0.21
1.25,9,1.25,30,4,0.05,500,0.26
1.25,9,1.25,30,4,0.05,1000,0.26
1.25,9,1.25,30,4,0.05,1500,0.26
1.25,9,1.25,30,4,0.05,2000,0.33
1.25,9,1.25,30,4,0.05,2500,0.34
1.25,9,1.25,45,4,0.05,500,0.27
1.25,9,1.25,45,4,0.05,1000,0.28
1.25,9,1.25,45,4,0.05,1500,0.30
1.25,9,1.25,45,4,0.05,2000,0.33
1.25,9,1.25,45,4,0.05,2500,0.32
1.25,9,1.25,60,4,0.05,500,0.07
1.25,9,1.25,60,4,0.05,1000,0.06
1.25,9,1.25,60,4,0.05,1500,0.09
1.25,9,1.25,60,4,0.05,2000,0.07
1.25,9,1.25,60,4,0.05,2500,0.04
1.25,9,1.5,30,4,0.05,500,0.28
1.25,9,1.5,30,4,0.05,1000,0.29
1.25,9,1.5,30,4,0.05,1500,0.32
1.25,9,1.5,30,4,0.05,2000,0.32
1.25,9,1.5,30,4,0.05,2500,0.34
1.25,9,1.5,45,4,0.05,500,0.21
1.25,9,1.5,45,4,0.05,1000,0.21
1.25,9,1.5,45,4,0.05,1500,0.22
1.25,9,1.5,45,4,0.05,2000,0.24
1.25,9,1.5,45,4,0.05,2500,0.24
1.25,9,1.5,60,4,0.05,500,0.06
1.25,9,1.5,60,4,0.05,1000,0.07
1.25,9,1.5,60,4,0.05,1500,0.08
1.25,9,1.5,60,4,0.05,2000,0.06
1.25,9,1.5,60,4,0.05,2500,0.03
1.25,11,0.25,30,4,0.05,500,0.11
1.25,11,0.25,30,4,0.05,1000,0.13
1.25,11,0.25,30,4,0.05,1500,0.15
1.25,11,0.25,30,4,0.05,2000,0.08
1.25,11,0.25,30,4,0.05,2500,0.00
1.25,11,0.25,45,4,0.05,500,0.20
1.25,11,0.25,45,4,0.05,1000,0.20
1.25,11,0.25,45,4,0.05,1500,0.22
1.25,11,0.25,45,4,0.05,2000,0.12
1.25,11,0.25,45,4,0.05,2500,0.01
1.25,11,0.25,60,4,0.05,500,0.29
1.25,11,0.25,60,4,0.05,1000,0.29
1.25,11,0.25,60,4,0.05,1500,0.30
1.25,11,0.25,60,4,0.05,2000,0.22
1.25,11,0.25,60,4,0.05,2500,0.04
1.25,11,0.75,30,4,0.05,500,0.23
1.25,11,0.75,30,4,0.05,1000,0.25
1.25,11,0.75,30,4,0.05,1500,0.23
1.25,11,0.75,30,4,0.05,2000,0.16
1.25,11,0.75,30,4,0.05,2500,0.01
1.25,11,0.75,45,4,0.05,500,0.31
1.25,11,0.75,45,4,0.05,1000,0.30
1.25,11,0.75,45,4,0.05,1500,0.32
1.25,11,0.75,45,4,0.05,2000,0.34
1.25,11,0.75,45,4,0.05,2500,0.01
1.25,11,0.75,60,4,0.05,500,0.25
1.25,11,0.75,60,4,0.05,1000,0.28
1.25,11,0.75,60,4,0.05,1500,0.31
1.25,11,0.75,60,4,0.05,2000,0.33
1.25,11,0.75,60,4,0.05,2500,0.01
1.25,11,1.25,30,4,0.05,500,0.28
1.25,11,1.25,30,4,0.05,1000,0.27
1.25,11,1.25,30,4,0.05,1500,0.28
1.25,11,1.25,30,4,0.05,2000,0.28
1.25,11,1.25,30,4,0.05,2500,0.00
1.25,11,1.25,45,4,0.05,500,0.34
1.25,11,1.25,45,4,0.05,1000,0.36
1.25,11,1.25,45,4,0.05,1500,0.38
1.25,11,1.25,45,4,0.05,2000,0.41
1.25,11,1.25,45,4,0.05,2500,0.02
1.25,11,1.25,60,4,0.05,500,0.24
1.25,11,1.25,60,4,0.05,1000,0.30
1.25,11,1.25,60,4,0.05,1500,0.27
1.25,11,1.25,60,4,0.05,2000,0.23
1.25,11,1.25,60,4,0.05,2500,0.00
1.25,11,1.5,30,4,0.05,500,0.31
1.25,11,1.5,30,4,0.05,1000,0.33
1.25,11,1.5,30,4,0.05,1500,0.31
1.25,11,1.5,30,4,0.05,2000,0.29
1.25,11,1.5,30,4,0.05,2500,0.00
1.25,11,1.5,45,4,0.05,500,0.28
1.25,11,1.5,45,4,0.05,1000,0.29
1.25,11,1.5,45,4,0.05,1500,0.31
1.25,11,1.5,45,4,0.05,2000,0.33
1.25,11,1.5,45,4,0.05,2500,0.02
1.25,11,1.5,60,4,0.05,500,0.14
1.25,11,1.5,60,4,0.05,1000,0.16
1.25,11,1.5,60,4,0.05,1500,0.16
1.25,11,1.5,60,4,0.05,2000,0.13
1.25,11,1.5,60,4,0.05,2500,0.03
1.75,5,0.25,30,4,0.05,500,0.00
1.75,5,0.25,30,4,0.05,1000,0.00
1.75,5,0.25,30,4,0.05,1500,0.01
1.75,5,0.25,30,4,0.05,2000,0.00
1.75,5,0.25,30,4,0.05,2500,0.01
1.75,5,0.25,45,4,0.05,500,0.00
1.75,5,0.25,45,4,0.05,1000,0.00
1.75,5,0.25,45,4,0.05,1500,0.00
1.75,5,0.25,45,4,0.05,2000,0.00
1.75,5,0.25,45,4,0.05,2500,0.00
1.75,5,0.25,60,4,0.05,500,0.00
1.75,5,0.25,60,4,0.05,1000,0.00
1.75,5,0.25,60,4,0.05,1500,0.00
1.75,5,0.25,60,4,0.05,2000,0.00
1.75,5,0.25,60,4,0.05,2500,0.00
1.75,5,0.75,30,4,0.05,500,0.02
1.75,5,0.75,30,4,0.05,1000,0.02
1.75,5,0.75,30,4,0.05,1500,0.02
1.75,5,0.75,30,4,0.05,2000,0.02
1.75,5,0.75,30,4,0.05,2500,0.02
1.75,5,0.75,45,4,0.05,500,0.02
1.75,5,0.75,45,4,0.05,1000,0.02
1.75,5,0.75,45,4,0.05,1500,0.02
1.75,5,0.75,45,4,0.05,2000,0.03
1.75,5,0.75,45,4,0.05,2500,0.03
1.75,5,0.75,60,4,0.05,500,0.00
1.75,5,0.75,60,4,0.05,1000,0.00
1.75,5,0.75,60,4,0.05,1500,0.00
1.75,5,0.75,60,4,0.05,2000,0.00
1.75,5,0.75,60,4,0.05,2500,0.00
1.75,5,1.25,30,4,0.05,500,0.02
1.75,5,1.25,30,4,0.05,1000,0.02
1.75,5,1.25,30,4,0.05,1500,0.02
1.75,5,1.25,30,4,0.05,2000,0.03
1.75,5,1.25,30,4,0.05,2500,0.03
1.75,5,1.25,45,4,0.05,500,0.00
1.75,5,1.25,45,4,0.05,1000,0.00
1.75,5,1.25,45,4,0.05,1500,0.00
1.75,5,1.25,45,4,0.05,2000,0.00
1.75,5,1.25,45,4,0.05,2500,0.00
1.75,5,1.25,60,4,0.05,500,0.00
1.75,5,1.25,60,4,0.05,1000,0.00
1.75,5,1.25,60,4,0.05,1500,0.00
1.75,5,1.25,60,4,0.05,2000,0.00
1.75,5,1.25,60,4,0.05,2500,0.00
1.75,5,1.5,30,4,0.05,500,0.02
1.75,5,1.5,30,4,0.05,1000,0.02
1.75,5,1.5,30,4,0.05,1500,0.02
1.75,5,1.5,30,4,0.05,2000,0.02
1.75,5,1.5,30,4,0.05,2500,0.02
1.75,5,1.5,45,4,0.05,500,0.00
1.75,5,1.5,45,4,0.05,1000,0.00
1.75,5,1.5,45,4,0.05,1500,0.00
1.75,5,1.5,45,4,0.05,2000,0.00
1.75,5,1.5,45,4,0.05,2500,0.00
1.75,5,1.5,60,4,0.05,500,0.00
1.75,5,1.5,60,4,0.05,1000,0.00
1.75,5,1.5,60,4,0.05,1500,0.00
1.75,5,1.5,60,4,0.05,2000,0.00
1.75,5,1.5,60,4,0.05,2500,0.00
1.75,7,0.25,30,4,0.05,500,0.02
1.75,7,0.25,30,4,0.05,1000,0.03
1.75,7,0.25,30,4,0.05,1500,0.03
1.75,7,0.25,30,4,0.05,2000,0.03
1.75,7,0.25,30,4,0.05,2500,0.04
1.75,7,0.25,45,4,0.05,500,0.00
1.75,7,0.25,45,4,0.05,1000,0.00
1.75,7,0.25,45,4,0.05,1500,0.00
1.75,7,0.25,45,4,0.05,2000,0.00
1.75,7,0.25,45,4,0.05,2500,0.00
1.75,7,0.25,60,4,0.05,500,0.01
1.75,7,0.25,60,4,0.05,1000,0.01
1.75,7,0.25,60,4,0.05,1500,0.01
1.75,7,0.25,60,4,0.05,2000,0.01
1.75,7,0.25,60,4,0.05,2500,0.00
1.75,7,0.75,30,4,0.05,500,0.06
1.75,7,0.75,30,4,0.05,1000,0.07
1.75,7,0.75,30,4,0.05,1500,0.08
1.75,7,0.75,30,4,0.05,2000,0.04
1.75,7,0.75,30,4,0.05,2500,0.04
1.75,7,0.75,45,4,0.05,500,0.08
1.75,7,0.75,45,4,0.05,1000,0.09
1.75,7,0.75,45,4,0.05,1500,0.10
1.75,7,0.75,45,4,0.05,2000,0.10
1.75,7,0.75,45,4,0.05,2500,0.11
1.75,7,0.75,60,4,0.05,500,0.06
1.75,7,0.75,60,4,0.05,1000,0.07
1.75,7,0.75,60,4,0.05,1500,0.07
1.75,7,0.75,60,4,0.05,2000,0.07
1.75,7,0.75,60,4,0.05,2500,0.07
1.75,7,1.25,30,4,0.05,500,0.07
1.75,7,1.25,30,4,0.05,1000,0.07
1.75,7,1.25,30,4,0.05,1500,0.07
1.75,7,1.25,30,4,0.05,2000,0.07
1.75,7,1.25,30,4,0.05,2500,0.08
1.75,7,1.25,45,4,0.05,500,0.07
1.75,7,1.25,45,4,0.05,1000,0.07
1.75,7,1.25,45,4,0.05,1500,0.07
1.75,7,1.25,45,4,0.05,2000,0.08
1.75,7,1.25,45,4,0.05,2500,0.08
1.75,7,1.25,60,4,0.05,500,0.00
1.75,7,1.25,60,4,0.05,1000,0.00
1.75,7,1.25,60,4,0.05,1500,0.00
1.75,7,1.25,60,4,0.05,2000,0.01
1.75,7,1.25,60,4,0.05,2500,0.00
1.75,7,1.5,30,4,0.05,500,0.11
1.75,7,1.5,30,4,0.05,1000,0.12
1.75,7,1.5,30,4,0.05,1500,0.13
1.75,7,1.5,30,4,0.05,2000,0.13
1.75,7,1.5,30,4,0.05,2500,0.14
1.75,7,1.5,45,4,0.05,500,0.07
1.75,7,1.5,45,4,0.05,1000,0.07
1.75,7,1.5,45,4,0.05,1500,0.07
1.75,7,1.5,45,4,0.05,2000,0.07
1.75,7,1.5,45,4,0.05,2500,0.08
1.75,7,1.5,60,4,0.05,500,0.00
1.75,7,1.5,60,4,0.05,1000,0.00
1.75,7,1.5,60,4,0.05,1500,0.00
1.75,7,1.5,60,4,0.05,2000,0.00
1.75,7,1.5,60,4,0.05,2500,0.01
1.75,9,0.25,30,4,0.05,500,0.13
1.75,9,0.25,30,4,0.05,1000,0.15
1.75,9,0.25,30,4,0.05,1500,0.15
1.75,9,0.25,30,4,0.05,2000,0.12
1.75,9,0.25,30,4,0.05,2500,0.07
1.75,9,0.25,45,4,0.05,500,0.11
1.75,9,0.25,45,4,0.05,1000,0.12
1.75,9,0.25,45,4,0.05,1500,0.13
1.75,9,0.25,45,4,0.05,2000,0.11
1.75,9,0.25,45,4,0.05,2500,0.08
1.75,9,0.25,60,4,0.05,500,0.14
1.75,9,0.25,60,4,0.05,1000,0.16
1.75,9,0.25,60,4,0.05,1500,0.16
1.75,9,0.25,60,4,0.05,2000,0.15
1.75,9,0.25,60,4,0.05,2500,0.11
1.75,9,0.75,30,4,0.05,500,0.21
1.75,9,0.75,30,4,0.05,1000,0.22
1.75,9,0.75,30,4,0.05,1500,0.22
1.75,9,0.75,30,4,0.05,2000,0.27
1.75,9,0.75,30,4,0.05,2500,0.26
1.75,9,0.75,45,4,0.05,500,0.18
1.75,9,0.75,45,4,0.05,1000,0.20
1.75,9,0.75,45,4,0.05,1500,0.21
1.75,9,0.75,45,4,0.05,2000,0.22
1.75,9,0.75,45,4,0.05,2500,0.23
1.75,9,0.75,60,4,0.05,500,0.14
1.75,9,0.75,60,4,0.05,1000,0.15
1.75,9,0.75,60,4,0.05,1500,0.15
1.75,9,0.75,60,4,0.05,2000,0.17
1.75,9,0.75,60,4,0.05,2500,0.17
1.75,9,1.25,30,4,0.05,500,0.21
1.75,9,1.25,30,4,0.05,1000,0.23
1.75,9,1.25,30,4,0.05,1500,0.23
1.75,9,1.25,30,4,0.05,2000,0.25
1.75,9,1.25,30,4,0.05,2500,0.30
1.75,9,1.25,45,4,0.05,500,0.14
1.75,9,1.25,45,4,0.05,1000,0.15
1.75,9,1.25,45,4,0.05,1500,0.16
1.75,9,1.25,45,4,0.05,2000,0.18
1.75,9,1.25,45,4,0.05,2500,0.19
1.75,9,1.25,60,4,0.05,500,0.04
1.75,9,1.25,60,4,0.05,1000,0.04
1.75,9,1.25,60,4,0.05,1500,0.05
1.75,9,1.25,60,4,0.05,2000,0.04
1.75,9,1.25,60,4,0.05,2500,0.00
1.75,9,1.5,30,4,0.05,500,0.19
1.75,9,1.5,30,4,0.05,1000,0.20
1.75,9,1.5,30,4,0.05,1500,0.19
1.75,9,1.5,30,4,0.05,2000,0.23
1.75,9,1.5,30,4,0.05,2500,0.23
1.75,9,1.5,45,4,0.05,500,0.14
1.75,9,1.5,45,4,0.05,1000,0.15
1.75,9,1.5,45,4,0.05,1500,0.17
1.75,9,1.5,45,4,0.05,2000,0.18
1.75,9,1.5,45,4,0.05,2500,0.18
1.75,9,1.5,60,4,0.05,500,0.04
1.75,9,1.5,60,4,0.05,1000,0.03
1.75,9,1.5,60,4,0.05,1500,0.03
1.75,9,1.5,60,4,0.05,2000,0.01
1.75,9,1.5,60,4,0.05,2500,0.00
1.75,11,0.25,30,4,0.05,500,0.19
1.75,11,0.25,30,4,0.05,1000,0.21
1.75,11,0.25,30,4,0.05,1500,0.20
1.75,11,0.25,30,4,0.05,2000,0.07
1.75,11,0.25,30,4,0.05,2500,0.00
1.75,11,0.25,45,4,0.05,500,0.15
1.75,11,0.25,45,4,0.05,1000,0.16
1.75,11,0.25,45,4,0.05,1500,0.16
1.75,11,0.25,45,4,0.05,2000,0.09
1.75,11,0.25,45,4,0.05,2500,0.00
1.75,11,0.25,60,4,0.05,500,0.11
1.75,11,0.25,60,4,0.05,1000,0.13
1.75,11,0.25,60,4,0.05,1500,0.12
1.75,11,0.25,60,4,0.05,2000,0.08
1.75,11,0.25,60,4,0.05,2500,0.02
1.75,11,0.75,30,4,0.05,500,0.23
1.75,11,0.75,30,4,0.05,1000,0.24
1.75,11,0.75,30,4,0.05,1500,0.27
1.75,11,0.75,30,4,0.05,2000,0.24
1.75,11,0.75,30,4,0.05,2500,0.01
1.75,11,0.75,45,4,0.05,500,0.33
1.75,11,0.75,45,4,0.05,1000,0.35
1.75,11,0.75,45,4,0.05,1500,0.34
1.75,11,0.75,45,4,0.05,2000,0.34
1.75,11,0.75,45,4,0.05,2500,0.01
1.75,11,0.75,60,4,0.05,500,0.18
1.75,11,0.75,60,4,0.05,1000,0.18
1.75,11,0.75,60,4,0.05,1500,0.20
1.75,11,0.75,60,4,0.05,2000,0.19
1.75,11,0.75,60,4,0.05,2500,0.09
1.75,11,1.25,30,4,0.05,500,0.22
1.75,11,1.25,30,4,0.05,1000,0.23
1.75,11,1.25,30,4,0.05,1500,0.19
1.75,11,1.25,30,4,0.05,2000,0.27
1.75,11,1.25,30,4,0.05,2500,0.01
1.75,11,1.25,45,4,0.05,500,0.30
1.75,11,1.25,45,4,0.05,1000,0.35
1.75,11,1.25,45,4,0.05,1500,0.42
1.75,11,1.25,45,4,0.05,2000,0.33
1.75,11,1.25,45,4,0.05,2500,0.09
1.75,11,1.25,60,4,0.05,500,0.18
1.75,11,1.25,60,4,0.05,1000,0.15
1.75,11,1.25,60,4,0.05,1500,0.19
1.75,11,1.25,60,4,0.05,2000,0.18
1.75,11,1.25,60,4,0.05,2500,0.00
1.75,11,1.5,30,4,0.05,500,0.25
1.75,11,1.5,30,4,0.05,1000,0.26
1.75,11,1.5,30,4,0.05,1500,0.25
1.75,11,1.5,30,4,0.05,2000,0.26
1.75,11,1.5,30,4,0.05,2500,0.01
1.75,11,1.5,45,4,0.05,500,0.16
1.75,11,1.5,45,4,0.05,1000,0.19
1.75,11,1.5,45,4,0.05,1500,0.21
1.75,11,1.5,45,4,0.05,2000,0.15
1.75,11,1.5,45,4,0.05,2500,0.03
1.75,11,1.5,60,4,0.05,500,0.04
1.75,11,1.5,60,4,0.05,1000,0.08
1.75,11,1.5,60,4,0.05,1500,0.09
1.75,11,1.5,60,4,0.05,2000,0.09
1.75,11,1.5,60,4,0.05,2500,0.01
2,5,0.25,30,4,0.05,500,0.01
2,5,0.25,30,4,0.05,1000,0.00
2,5,0.25,30,4,0.05,1500,0.00
2,5,0.25,30,4,0.05,2000,0.00
2,5,0.25,30,4,0.05,2500,0.00
2,5,0.25,45,4,0.05,500,0.00
2,5,0.25,45,4,0.05,1000,0.00
2,5,0.25,45,4,0.05,1500,0.00
2,5,0.25,45,4,0.05,2000,0.00
2,5,0.25,45,4,0.05,2500,0.00
2,5,0.25,60,4,0.05,500,0.00
2,5,0.25,60,4,0.05,1000,0.00
2,5,0.25,60,4,0.05,1500,0.00
2,5,0.25,60,4,0.05,2000,0.00
2,5,0.25,60,4,0.05,2500,0.00
2,5,0.75,30,4,0.05,500,0.00
2,5,0.75,30,4,0.05,1000,0.00
2,5,0.75,30,4,0.05,1500,0.00
2,5,0.75,30,4,0.05,2000,0.00
2,5,0.75,30,4,0.05,2500,0.01
2,5,0.75,45,4,0.05,500,0.01
2,5,0.75,45,4,0.05,1000,0.00
2,5,0.75,45,4,0.05,1500,0.00
2,5,0.75,45,4,0.05,2000,0.01
2,5,0.75,45,4,0.05,2500,0.01
2,5,0.75,60,4,0.05,500,0.00
2,5,0.75,60,4,0.05,1000,0.00
2,5,0.75,60,4,0.05,1500,0.00
2,5,0.75,60,4,0.05,2000,0.00
2,5,0.75,60,4,0.05,2500,0.00
2,5,1.25,30,4,0.05,500,0.02
2,5,1.25,30,4,0.05,1000,0.02
2,5,1.25,30,4,0.05,1500,0.02
2,5,1.25,30,4,0.05,2000,0.02
2,5,1.25,30,4,0.05,2500,0.03
2,5,1.25,45,4,0.05,500,0.00
2,5,1.25,45,4,0.05,1000,0.00
2,5,1.25,45,4,0.05,1500,0.00
2,5,1.25,45,4,0.05,2000,0.00
2,5,1.25,45,4,0.05,2500,0.00
2,5,1.25,60,4,0.05,500,0.00
2,5,1.25,60,4,0.05,1000,0.00
2,5,1.25,60,4,0.05,1500,0.00
2,5,1.25,60,4,0.05,2000,0.00
2,5,1.25,60,4,0.05,2500,0.00
2,5,1.5,30,4,0.05,500,0.01
2,5,1.5,30,4,0.05,1000,0.01
2,5,1.5,30,4,0.05,1500,0.01
2,5,1.5,30,4,0.05,2000,0.01
